head_id,head_name,relation,tail_id,tail_name
20,Definition:Element,applied_in,4424,Countably Paracompact Space is Countably Metacompact
20,Definition:Element,applied_in,4426,Metacompact Countably Compact Space is Compact
20,Definition:Element,applied_in,4496,Atlas Belongs to Unique Differentiable Structure
20,Definition:Element,applied_in,4531,Non-Trivial Arc-Connected Space is Uncountable
20,Definition:Element,applied_in,4576,Unique Factorization Domain is Integrally Closed
20,Definition:Element,applied_in,4587,Totally Disconnected and Locally Connected Space is Discrete
20,Definition:Element,applied_in,4590,Equivalence of Definitions of Totally Separated Space
20,Definition:Element,applied_in,4608,Zero Dimensional Space is T3
20,Definition:Element,applied_in,4611,Scattered T1 Space is Totally Disconnected
20,Definition:Element,applied_in,4612,Non-Trivial Connected Set in T1 Space is Dense-in-itself
20,Definition:Element,applied_in,4641,Metric Space is First-Countable
20,Definition:Element,applied_in,4675,Uniformity iff Quasiuniformity has Symmetric Basis
20,Definition:Element,applied_in,4706,Discrete Space has Open Locally Finite Cover
20,Definition:Element,applied_in,4714,Basis for Discrete Topology
20,Definition:Element,applied_in,4753,Mapping to Indiscrete Space is Continuous
20,Definition:Element,applied_in,4770,Open Set in Partition Topology is Component
20,Definition:Element,applied_in,4802,Double Pointed Discrete Real Number Space is Weakly Countably Compact
20,Definition:Element,applied_in,4813,Accumulation Points of Sequence of Distinct Terms in Infinite Particular Point Space
20,Definition:Element,applied_in,4818,Particular Point Topology with Three Points is not T4
20,Definition:Element,applied_in,4837,Kronecker’s Theorem
20,Definition:Element,applied_in,4851,Particular Point Space is Scattered
20,Definition:Element,applied_in,4918,Open Continuous Image of Paracompact Space is not always Countably Metacompact
20,Definition:Element,applied_in,4935,One-Step Vector Subspace Test
20,Definition:Element,applied_in,4947,Open Extension Space is Connected
20,Definition:Element,applied_in,5009,Basis for Either-Or Topology
20,Definition:Element,applied_in,5010,Either-Or Topology is Locally Path-Connected
20,Definition:Element,applied_in,5011,Either-Or Topology is Scattered
20,Definition:Element,applied_in,5019,Subspace of Finite Complement Topology is Compact
20,Definition:Element,applied_in,5035,Irreducible Hausdorff Space is Singleton
20,Definition:Element,applied_in,5046,Countable Finite Complement Space is not Path-Connected
20,Definition:Element,applied_in,5047,Countable Finite Complement Space is not Locally Path-Connected
20,Definition:Element,applied_in,5064,Countable Complement Space is Lindelöf
20,Definition:Element,equivalent_to,5097,Definition:Indiscernible
20,Definition:Element,equivalent_to,5098,Definition:Order Indiscernible
20,Definition:Element,applied_in,5173,Fortissimo Space is Lindelöf
20,Definition:Element,applied_in,5226,Extension Realizing All Types
20,Definition:Element,applied_in,5255,Real Numbers are Uncountably Infinite/Cantor's Second Proof
20,Definition:Element,equivalent_to,5708,Definition:Generator of Subsemigroup
20,Definition:Element,applied_in,5770,Matrix Multiplication is not Commutative/Order 2 Square Matrices
20,Definition:Element,applied_in,5823,Cardinality of Linearly Independent Set is No Greater than Dimension
20,Definition:Element,applied_in,5942,Cardinality of Set of Induced Equivalence Classes of Surjection
20,Definition:Element,applied_in,5943,Power of Elements is Subgroup
20,Definition:Element,applied_in,5982,Multiplicative Group of Positive Rationals is Non-Cyclic
20,Definition:Element,applied_in,6014,Principal Ultrafilter is All Sets Containing Cluster Point
20,Definition:Element,applied_in,6033,Cover of Doubletons of Infinite Particular Point Space has no Locally Finite Refinement
20,Definition:Element,applied_in,6046,Double Pointed Fortissimo Space is Lindelöf
20,Definition:Element,applied_in,6066,Second-Countable Space is Separable
20,Definition:Element,applied_in,6070,Real Number Line is Sigma-Compact
20,Definition:Element,applied_in,6161,Commutativity of Powers in Group
20,Definition:Element,applied_in,6269,Injection iff Left Inverse/Proof 1
20,Definition:Element,applied_in,6286,Union of Topologies on Singleton or Doubleton is Topology
20,Definition:Element,applied_in,6292,Center of Group is Abelian Subgroup
20,Definition:Element,applied_in,6306,Normal Subgroup of Subset Product of Subgroups
20,Definition:Element,applied_in,6308,Quaternion Group not Dihedral Group
20,Definition:Element,applied_in,6379,Intersection of Convex Sets is Convex Set (Vector Spaces)
20,Definition:Element,applied_in,6398,Axiom of Pairing from Powers and Replacement
20,Definition:Element,applied_in,6399,Axiom of Pairing from Axiom of Specification
20,Definition:Element,applied_in,6407,Subset of Cartesian Product
20,Definition:Element,applied_in,6451,Finite Ordinal is not Subset of one of its Elements
20,Definition:Element,applied_in,6453,Element of Minimally Inductive Set is Transitive Set
20,Definition:Element,applied_in,6455,Natural Number Addition is Commutative/Proof 2
20,Definition:Element,applied_in,6459,Natural Number Addition is Associative/Proof 2
20,Definition:Element,applied_in,6540,Max Operation Yields Supremum of Parameters
20,Definition:Element,applied_in,6611,Infinite Set has Countably Infinite Subset/Proof 3
20,Definition:Element,applied_in,6612,Infinite Set is Equivalent to Proper Subset/Proof 1
20,Definition:Element,applied_in,6658,Zorn's Lemma implies Axiom of Choice
20,Definition:Element,applied_in,6664,Axiom of Choice implies Hausdorff's Maximal Principle/Proof 1
20,Definition:Element,applied_in,6682,Real Numbers are Uncountably Infinite/Proof 1 using Ternary Notation
20,Definition:Element,applied_in,6685,Cantor-Bernstein-Schröder Theorem/Proof 4
20,Definition:Element,applied_in,6796,General Associativity Theorem/Formulation 1
20,Definition:Element,applied_in,6872,Vector Subspace of Real Vector Space
20,Definition:Element,applied_in,6906,Identity of Subsemigroup of Group
20,Definition:Element,applied_in,7021,Relation Induced by Quotient Set is Equivalence
20,Definition:Element,applied_in,7092,Group Homomorphism Preserves Inverses/Proof 1
20,Definition:Element,equivalent_to,7117,Definition:Upper Closure/Element
20,Definition:Element,applied_in,7121,Induced Outer Measure Restricted to Semiring is Pre-Measure
20,Definition:Element,applied_in,7151,Axiom of Choice Implies Axiom of Dependent Choice
20,Definition:Element,applied_in,7178,Cartesian Product of Countable Sets is Countable/Informal Proof
20,Definition:Element,applied_in,7390,Linear Transformation as Matrix Product
20,Definition:Element,applied_in,7421,Finite Union of Countable Sets is Countable
20,Definition:Element,applied_in,7422,Cardinality of Set of Injections/Formal Proof
20,Definition:Element,applied_in,7429,Sum of Binomial Coefficients over Lower Index/Proof 2
20,Definition:Element,applied_in,7456,Null Ring is Trivial Ring
20,Definition:Element,applied_in,7459,Trivial Group is Cyclic Group
20,Definition:Element,applied_in,7513,Division Ring has No Proper Zero Divisors
20,Definition:Element,applied_in,7515,Finite Integral Domain is Galois Field/Proof 1
20,Definition:Element,applied_in,7516,Finite Integral Domain is Galois Field/Proof 2
20,Definition:Element,applied_in,7591,Lagrange's Theorem (Group Theory)/Proof 2
20,Definition:Element,applied_in,7592,Lagrange's Theorem (Group Theory)/Proof 1
20,Definition:Element,applied_in,7595,Subgroup of Cyclic Group is Cyclic/Proof 1
20,Definition:Element,applied_in,7603,Odd Order Group Element is Square/Corollary
20,Definition:Element,applied_in,7607,Conjugacy Class Equation/Proof 1
20,Definition:Element,applied_in,7686,Evaluation Isomorphism is Isomorphism
20,Definition:Element,applied_in,7853,Cardinality of Power Set of Finite Set/Informal Proof
20,Definition:Element,applied_in,7866,Uniqueness of Measures/Proof 2
20,Definition:Element,applied_in,7988,Correspondence Theorem (Set Theory)
20,Definition:Element,applied_in,8001,Condition for Power Set to be Totally Ordered
20,Definition:Element,applied_in,8054,Cardinal One is Cancellable for Cardinal Sum
20,Definition:Element,applied_in,8102,Minimally Inductive Set is Limit Ordinal
20,Definition:Element,applied_in,8120,Element of Finite Group is of Finite Order/Proof 1
20,Definition:Element,applied_in,8146,Ordinal is Subset of Successor
20,Definition:Element,applied_in,8190,Cantor Set is Uncountable/Proof 1
20,Definition:Element,applied_in,8195,Antiassociative Operation is not Commutative
20,Definition:Element,applied_in,8198,Tower Law for Subgroups/Proof 1
20,Definition:Element,applied_in,8240,Symmetric Difference with Intersection forms Ring/Proof 1
20,Definition:Element,applied_in,8407,Center of Symmetric Group is Trivial/Proof 1
20,Definition:Element,applied_in,8448,Well-Founded Proper Relational Structure Determines Minimal Elements
20,Definition:Element,applied_in,8469,Orbit-Stabilizer Theorem/Proof 1
20,Definition:Element,applied_in,8507,Polynomial Forms over Field form Principal Ideal Domain/Proof 1
20,Definition:Element,applied_in,8549,Category of Ordered Sets has Enough Constants
20,Definition:Element,applied_in,8559,Symmetry Rule for Binomial Coefficients/Proof 2
20,Definition:Element,applied_in,8585,Identity is only Idempotent Element in Group/Proof 1
20,Definition:Element,applied_in,8593,Inverse in Group is Unique/Proof 2
20,Definition:Element,applied_in,8613,Ordinal is Finite iff Natural Number
20,Definition:Element,applied_in,8615,Number of Permutations/Proof 2
20,Definition:Element,applied_in,8634,Ordinal in Aleph iff Cardinal in Aleph
20,Definition:Element,applied_in,8680,Intersection of Subgroups is Subgroup/General Result
20,Definition:Element,applied_in,8784,Symmetric Group has Non-Normal Subgroup
20,Definition:Element,applied_in,8831,Real Numbers are Densely Ordered/Proof 1
20,Definition:Element,applied_in,8891,Non-Abelian Group has Order Greater than 4/Proof 1
20,Definition:Element,applied_in,8892,Non-Abelian Group has Order Greater than 4/Proof 2
20,Definition:Element,applied_in,8963,Point in Finite T2 Space is Isolated/Proof 1
20,Definition:Element,applied_in,8965,Point in Finite Metric Space is Isolated/Proof 1
20,Definition:Element,applied_in,9178,Sequentially Compact Metric Space is Totally Bounded/Proof 1
20,Definition:Element,applied_in,9181,Countably Infinite Set in Countably Compact Space has Omega-Accumulation Point
20,Definition:Element,applied_in,9183,Set of Finite Subsets of Countable Set is Countable/Proof 2
20,Definition:Element,applied_in,9355,Existence and Uniqueness of Identification Topology
20,Definition:Element,applied_in,9414,Compact Subspace of Hausdorff Space is Closed/Proof 2
20,Definition:Element,applied_in,9507,Points in Product Spaces are Near Open Sets
20,Definition:Element,applied_in,9563,Union of Chain of Orderings is Ordering
20,Definition:Element,applied_in,9565,Recursive Construction of Transitive Closure
20,Definition:Element,applied_in,9689,Non-Empty Class has Element of Least Rank
20,Definition:Element,applied_in,9859,Union of Relations is Relation
20,Definition:Element,applied_in,9934,Intersection of Relations is Relation
20,Definition:Element,applied_in,9935,Intersection of Subsets is Subset/Set of Sets
20,Definition:Element,applied_in,10220,Finite Non-Empty Subset of Totally Ordered Set has Smallest and Greatest Elements/Proof 1
20,Definition:Element,applied_in,10237,Equivalence of Definitions of Generalized Ordered Space/Definition 1 implies Definition 3
20,Definition:Element,applied_in,10330,Equivalence of Definitions of Generalized Ordered Space/Definition 3 implies Definition 1
20,Definition:Element,applied_in,10367,Set Intersection is Idempotent/Indexed Family
20,Definition:Element,applied_in,10369,Empty Set is Subset of All Sets/Proof 2
20,Definition:Element,applied_in,10441,Symmetric Closure of Ordering may not be Transitive
20,Definition:Element,applied_in,10481,Quotient Space of Real Line may be Indiscrete
20,Definition:Element,applied_in,10483,Closed Element of Composite Closure Operator
20,Definition:Element,corollary_of,10542,Units of Ring of Polynomial Forms over Commutative Ring
20,Definition:Element,applied_in,10591,Existence of Ring of Polynomial Forms in Transcendental over Integral Domain
20,Definition:Element,applied_in,10622,Knaster-Tarski Theorem
20,Definition:Element,applied_in,10654,Strictly Well-Founded Relation is Antireflexive/Corollary
20,Definition:Element,applied_in,10655,Reflexive Reduction of Well-Founded Relation is Strictly Well-Founded Relation
20,Definition:Element,applied_in,10721,Isomorphic Ordinals are Equal/Proof 2
20,Definition:Element,applied_in,10749,Power Set of Sample Space is Event Space/Proof 2
20,Definition:Element,applied_in,10766,Delta-Algebra is Sigma-Algebra
20,Definition:Element,applied_in,10824,Injection has Surjective Left Inverse Mapping/Proof 1
20,Definition:Element,applied_in,10826,Many-to-One Relation Extends to Mapping
20,Definition:Element,applied_in,10845,Cantor's Theorem (Strong Version)/Proof 1
20,Definition:Element,applied_in,10866,Disjoint Compact Sets in Hausdorff Space have Disjoint Neighborhoods/Lemma
20,Definition:Element,applied_in,10871,Point Finite Set of Open Sets in Separable Space is Countable
20,Definition:Element,applied_in,10875,Separable Metacompact Space is Lindelöf/Proof 2
20,Definition:Element,applied_in,10880,GCD from Generator of Ideal
20,Definition:Element,applied_in,10914,Ultrafilter Lemma/Corollary
20,Definition:Element,applied_in,10936,Five Lemma
20,Definition:Element,applied_in,10953,Dependent Choice for Finite Sets
20,Definition:Element,applied_in,10962,König's Lemma/Countable
20,Definition:Element,applied_in,11152,Subcover is Refinement of Cover/Corollary
20,Definition:Element,applied_in,11770,Injection from Finite Set to Itself is Surjection
20,Definition:Element,applied_in,11972,Set of Finite Subsets of Countable Set is Countable/Proof 3
20,Definition:Element,applied_in,11982,Ring of Integers is Principal Ideal Domain/Proof 3
20,Definition:Element,applied_in,12072,Boolean Group is Abelian/Proof 1
20,Definition:Element,applied_in,12102,Conjugacy Action is not Transitive
20,Definition:Element,applied_in,12103,Conjugacy Action on Abelian Group is Trivial
20,Definition:Element,applied_in,12114,Stabilizer of Cartesian Product of Group Actions
20,Definition:Element,applied_in,12116,Finite Cyclic Group has Euler Phi Generators
20,Definition:Element,applied_in,12279,Finite Number of Groups of Given Finite Order
20,Definition:Element,applied_in,12581,Zero is Omega-Accumulation Point of Integer Reciprocal Space Union with Closed Interval
20,Definition:Element,applied_in,12691,Finite Ring with No Proper Zero Divisors is Field
20,Definition:Element,applied_in,13144,Limit Point of Set in Complex Plane not Element is Boundary Point
20,Definition:Element,applied_in,13159,Functionally Incomplete Logical Connectives/Negation and Biconditional
20,Definition:Element,applied_in,13361,Zero Complement is Not Empty
20,Definition:Element,applied_in,14966,Intersection of Open Intervals of Positive Reals is Empty
20,Definition:Element,applied_in,14974,Subset equals Preimage of Image implies Injection/Proof 2
20,Definition:Element,applied_in,14976,Subset equals Image of Preimage implies Surjection/Proof 2
20,Definition:Element,applied_in,14989,Factorial Divides Product of Successive Numbers
20,Definition:Element,applied_in,14995,Cardinality of Set of Restrictions of Mapping
20,Definition:Element,applied_in,15066,Subspace of Metric Space is Metric Space
20,Definition:Element,applied_in,15127,Neighborhood Basis in Real Number Line is Infinite
20,Definition:Element,applied_in,15264,Equivalence Class of Isometries is Subset of Equivalence Class of Homeomorphisms
20,Definition:Element,applied_in,15330,Topological Space induced by Neighborhood Space induced by Topological Space
20,Definition:Element,applied_in,15334,Cardinality of Set of Subsets/Proof 1
20,Definition:Element,applied_in,15337,Cardinality of Set of Subsets/Proof 2
20,Definition:Element,applied_in,15357,Divisors of Power of Prime
20,Definition:Element,applied_in,15481,Cayley Table for Commutative Operation is Symmetrical about Main Diagonal
20,Definition:Element,applied_in,15533,Rational Numbers under Multiplication do not form Group
20,Definition:Element,applied_in,15534,Real Numbers under Multiplication do not form Group
20,Definition:Element,applied_in,15535,Complex Numbers under Multiplication do not form Group
20,Definition:Element,applied_in,15622,Cardinality of Proper Subset of Finite Set
20,Definition:Element,applied_in,15718,Cardinality of Set of All Mappings/Finite Sets
20,Definition:Element,applied_in,15728,Inverse Completion is Commutative Monoid
20,Definition:Element,applied_in,15746,Accumulation Point of Sequence of Distinct Terms is Omega-Accumulation Point of Range
20,Definition:Element,applied_in,15780,Kuratowski's Closure-Complement Problem/Proof of Maximum
20,Definition:Element,applied_in,15943,Complex Numbers as Quotient Ring of Real Polynomial
20,Definition:Element,applied_in,15959,Principle of Recursive Definition for Peano Structure
20,Definition:Element,applied_in,15992,Initial Segment of Natural Numbers determined by Zero is Empty
20,Definition:Element,applied_in,15995,Initial Segment of One-Based Natural Numbers determined by Zero is Empty
20,Definition:Element,applied_in,16100,Direct Image Mapping of Surjection is Surjection/Proof 1
20,Definition:Element,applied_in,16154,Trisecting the Angle by Compass and Straightedge Construction is Impossible
20,Definition:Element,applied_in,16372,Least Upper Bound Property/Proof 2
20,Definition:Element,applied_in,16391,Supremum of Subset of Union Equals Supremum of Union
20,Definition:Element,applied_in,16399,Supremum of Sum equals Sum of Suprema
20,Definition:Element,applied_in,16412,Diaconescu-Goodman-Myhill Theorem
20,Definition:Element,applied_in,16422,Derivative of Derivative is Subset of Derivative in T1 Space
20,Definition:Element,applied_in,16433,Dense-in-itself iff Subset of Derivative
20,Definition:Element,applied_in,16485,Image of Mapping of Intersections is Smallest Basis
20,Definition:Element,applied_in,16487,Finite Weight Space has Basis equal to Image of Mapping of Intersections
20,Definition:Element,applied_in,16512,Even and Odd Integers form Partition of Integers
20,Definition:Element,applied_in,16608,Factorization of Natural Numbers within 4 n + 1 not Unique
20,Definition:Element,applied_in,16896,T1/2 Space is T0 Space
20,Definition:Element,applied_in,16979,Set of Condensation Points of Countable Set is Empty/Lemma
20,Definition:Element,applied_in,17402,Infima Preserving Mapping on Filters Preserves Filtered Infima
20,Definition:Element,applied_in,17706,Sum of Reciprocals of Primes is Divergent/Proof 4
20,Definition:Element,applied_in,18129,Summation of General Logarithms
20,Definition:Element,applied_in,18277,Sum of Even Index Binomial Coefficients/Proof 2
20,Definition:Element,applied_in,18284,N Choose k is not greater than n^k/Proof 2
20,Definition:Element,applied_in,18500,Faà di Bruno's Formula/Proof 2
20,Definition:Element,applied_in,18588,Inverse of Group Product/Proof 2
20,Definition:Element,applied_in,18617,Identity Elements occupy Diagonal of Cayley Table in Inverse Row Form
20,Definition:Element,applied_in,18635,Equivalence of Axiom Schemata for Finite Group
20,Definition:Element,applied_in,18646,Excluded Point Space is Connected/Proof 2
20,Definition:Element,applied_in,18665,Group whose Order equals Order of Element is Cyclic
20,Definition:Element,applied_in,18666,Integer Powers of 2 under Multiplication form Infinite Abelian Group
20,Definition:Element,applied_in,18674,Modulus 1 Rational Argument Complex Numbers under Multiplication form Infinite Abelian Group
20,Definition:Element,applied_in,18676,Even Order Group has Odd Number of Order 2 Elements
20,Definition:Element,applied_in,18677,Even Order Group has Order 2 Element/Proof 1
20,Definition:Element,applied_in,18811,Oscillation at Point (Infimum) equals Oscillation at Point (Epsilon-Neighborhood)
20,Definition:Element,applied_in,18870,Infimum of Real Subset
20,Definition:Element,applied_in,18872,Oscillation on Set is an Extended Real Number
20,Definition:Element,applied_in,18894,Anomalous Cancellation on 2-Digit Numbers
20,Definition:Element,applied_in,19161,Non-Abelian Order 8 Group with One Order 2 Element is Quaternion Group/Proof 1
20,Definition:Element,applied_in,19331,Characterisation of Spanning Set through Free Module Indexed by Set
20,Definition:Element,applied_in,19392,Complex Numbers cannot be Ordered Compatibly with Ring Structure/Proof 3
20,Definition:Element,applied_in,19444,Condition for Uniqueness of Increasing Mappings between Tosets
20,Definition:Element,applied_in,19500,Magic Square of Order 3 is Unique
20,Definition:Element,applied_in,19540,10 Consecutive Integers contain Coprime Integer
20,Definition:Element,applied_in,19642,Superabundant Numbers are Infinite in Number
20,Definition:Element,applied_in,20289,Multiple of Semiperfect Number is Semiperfect
20,Definition:Element,applied_in,20434,Equivalence Class of Fixed Element/Corollary
20,Definition:Element,applied_in,20523,Number of Distinct Parenthesizations on Word
20,Definition:Element,applied_in,20885,Set is Not Element of Itself
20,Definition:Element,applied_in,20930,Sequence of Sum of Squares of Digits
20,Definition:Element,applied_in,20986,Digits of Permutable Prime
20,Definition:Element,applied_in,21570,Finite Symmetric Group is Ambivalent
20,Definition:Element,applied_in,22299,Groups of Order 8
20,Definition:Element,applied_in,22561,Largest Integer whose Digits taken in Pairs all form Distinct Primes
20,Definition:Element,applied_in,22565,Union of Finite Sets is Finite/Proof 1
20,Definition:Element,applied_in,22587,Second Principle of Recursive Definition
20,Definition:Element,applied_in,22851,Compact Subset of Compact Space is not necessarily Closed
20,Definition:Element,applied_in,23191,Product Space is Connected iff Factors are Connected
20,Definition:Element,applied_in,23331,Fréchet Space (Functional Analysis) is Metric Space
20,Definition:Element,applied_in,23335,Hilbert Cube is Homeomorphic to Countable Infinite Product of Real Number Unit Intervals
20,Definition:Element,applied_in,23357,Linearly Ordered Space is T5
20,Definition:Element,applied_in,23429,Closed Ordinal Space is Complete Order Space
20,Definition:Element,applied_in,23769,Order of Finite p-Group is Power of p/Proof 2
20,Definition:Element,applied_in,23941,Product Rule for Divergence
20,Definition:Element,applied_in,24047,Sign of Permutation on n Letters is Well-Defined
20,Definition:Element,applied_in,24050,Odd and Even Permutations of Set are Equivalent
20,Definition:Element,applied_in,24220,Cardinality of Set of Combinations with Repetition
20,Definition:Element,applied_in,24298,Strictly Increasing Mapping Between Wosets Implies Order Isomorphism
20,Definition:Element,applied_in,24301,Equality to Initial Segment Imposes Well-Ordering
20,Definition:Element,applied_in,24302,Empty Mapping is Injective
20,Definition:Element,applied_in,24331,Hausdorff's Maximal Principle implies Zermelo's Well-Ordering Theorem
20,Definition:Element,applied_in,24340,Zermelo's Well-Ordering Theorem implies Hausdorff's Maximal Principle
20,Definition:Element,applied_in,24365,Tower is Proper Subtower or all of Set
20,Definition:Element,applied_in,24634,Limit of Intersection of Closed Intervals from Zero to Positive Integer Reciprocal
20,Definition:Element,applied_in,24711,Maximal Left and Right Ideal iff Quotient Ring is Division Ring/Maximal Left Ideal implies Quotient Ring is Division Ring
20,Definition:Element,applied_in,24721,Equivalence of Definitions of Bijection/Definition 1 iff Definition 4
20,Definition:Element,applied_in,24745,Subtraction on Numbers is Anticommutative/Integral Domains
20,Definition:Element,applied_in,24761,Between two Rational Numbers exists Irrational Number/Proof 1
20,Definition:Element,applied_in,24821,Element of Cyclic Group is not necessarily Generator
20,Definition:Element,applied_in,24824,Order of Elements in Quaternion Group
20,Definition:Element,applied_in,24828,Multiplicative Group of Reduced Residues Modulo 7 is Cyclic
20,Definition:Element,applied_in,24831,Reduced Residues Modulo 5 under Multiplication form Cyclic Group
20,Definition:Element,applied_in,24851,Order of Element in Group equals its Order in Subgroup
20,Definition:Element,applied_in,24876,Order of Subgroup Product/Proof 3
20,Definition:Element,applied_in,24879,Order of Element divides Order of Centralizer
20,Definition:Element,applied_in,24883,Non-Abelian Order 8 Group has Order 4 Element
20,Definition:Element,applied_in,24884,Group of Prime Order p has p-1 Elements of Order p
20,Definition:Element,applied_in,24885,Number of Order p Elements in Group with m Order p Subgroups
20,Definition:Element,applied_in,24886,Non-Cyclic Group of Order 55 has Order 5 Element and Order 11 Element
20,Definition:Element,applied_in,24887,Non-Cyclic Group of Order p^2 has p+3 Subgroups
20,Definition:Element,applied_in,24888,Order of Finite Abelian Group with p+ Order p Elements is Divisible by p^2
20,Definition:Element,applied_in,24889,Abelian Group of Semiprime Order is Cyclic
20,Definition:Element,applied_in,24951,Order of Additive Group of Integers Modulo m
20,Definition:Element,applied_in,24952,Order of Multiplicative Group of Reduced Residues
20,Definition:Element,applied_in,24957,Groups of Order 4
20,Definition:Element,applied_in,24958,Groups of Order 6
20,Definition:Element,applied_in,24959,Finite Group whose Subsets form Chain is Cyclic P-Group
20,Definition:Element,applied_in,24974,Number of Distinct Conjugate Subsets is Index of Normalizer/Proof 1
20,Definition:Element,applied_in,24992,Cauchy's Lemma (Group Theory)/Proof 1
20,Definition:Element,applied_in,24993,Cauchy's Lemma (Group Theory)/Proof 2
20,Definition:Element,applied_in,24994,First Sylow Theorem/Proof 1
20,Definition:Element,applied_in,24995,First Sylow Theorem/Proof 2
20,Definition:Element,applied_in,25071,Structure with Element both Identity and Zero has One Element
20,Definition:Element,applied_in,25092,Subgroup Generated by Commuting Elements is Abelian
20,Definition:Element,applied_in,25095,Symmetric Group on 3 Letters/Conjugacy Classes
20,Definition:Element,applied_in,25097,Group Action of Symmetric Group on Subset is Transitive
20,Definition:Element,applied_in,25102,Condition for Subset of Group to be Right Transversal
20,Definition:Element,applied_in,25103,Alternating Group on 4 Letters/Conjugacy Classes
20,Definition:Element,applied_in,25123,Klein Four-Group and Group of Cyclic Group of Order 4 are not Isomorphic/Proof 1
20,Definition:Element,applied_in,25124,Klein Four-Group and Group of Cyclic Group of Order 4 are not Isomorphic/Proof 2
20,Definition:Element,applied_in,25127,Homomorphic Image of Cyclic Group is Cyclic Group
20,Definition:Element,applied_in,25175,Oscillation at Point (Infimum) equals Oscillation at Point (Limit)/Lemma
20,Definition:Element,applied_in,25219,Fourth Power as Summation of Groups of Consecutive Integers
20,Definition:Element,applied_in,25220,Even Power of 3 as Sum of Consecutive Positive Integers
20,Definition:Element,applied_in,25283,Group of Order 3 is Unique
20,Definition:Element,applied_in,25286,Cyclic Group/Group Presentation
20,Definition:Element,applied_in,25338,Error Detection Capability of Linear Code
20,Definition:Element,applied_in,25339,Error Correction Capability of Linear Code
20,Definition:Element,applied_in,25375,Quaternion Group/Subgroups
20,Definition:Element,applied_in,25376,Dihedral Group D4/Subgroups
20,Definition:Element,applied_in,25424,Conjugacy Classes of Symmetric Group
20,Definition:Element,applied_in,25425,Symmetric Group on 4 Letters/Conjugacy Classes
20,Definition:Element,applied_in,25428,Finite Group with 2 Conjugacy Classes has 2 Elements
20,Definition:Element,applied_in,25432,Group of Order 15 is Cyclic Group/Proof 2
20,Definition:Element,applied_in,25438,Groups of Order 2p
20,Definition:Element,applied_in,25442,Groups of Order 21
20,Definition:Element,applied_in,25444,Normal Sylow p-Subgroups in Group of Order 12
20,Definition:Element,applied_in,25446,Group of Order 30 has Normal Cyclic Subgroup of Order 15
20,Definition:Element,applied_in,25448,Normal Subgroup of Group of Order 24
20,Definition:Element,applied_in,25451,Group of Order 105 has Normal Sylow 5-Subgroup or Normal Sylow 7-Subgroup
20,Definition:Element,applied_in,25456,Group of Order 56 has Unique Sylow 2-Subgroup or Unique Sylow 7-Subgroup
20,Definition:Element,applied_in,25457,Subgroup of Direct Product is not necessarily Direct Product of Subgroups
20,Definition:Element,applied_in,25466,Direct Product of Central Subgroups
20,Definition:Element,applied_in,25468,Dihedral Group D4 is not Internal Group Product/Proof 1
20,Definition:Element,applied_in,25485,Cardinality of Mapping
20,Definition:Element,applied_in,25554,Expression for Integers as Powers of Same Primes
20,Definition:Element,applied_in,25591,Complete Residue System Modulo m has m Elements
20,Definition:Element,applied_in,25592,Initial Segment of Natural Numbers forms Complete Residue System
20,Definition:Element,applied_in,25655,Non-Archimedean Division Ring is Totally Disconnected
20,Definition:Element,applied_in,25710,Sum of Products of nth Roots of Unity taken up to n-1 at a Time is Zero
20,Definition:Element,applied_in,25724,Element of Center in Group whose Order is Power of 2
20,Definition:Element,applied_in,25727,Subgroup Containing all Squares of Group Elements is Normal
20,Definition:Element,applied_in,25741,Number of Elements of Order p in Group of Order pq is Multiple of q
20,Definition:Element,applied_in,25742,Group of Order 15 is Cyclic Group/Proof 3
20,Definition:Element,applied_in,25743,Intersection of Normal Subgroup with Center in p-Group
20,Definition:Element,applied_in,25746,Complement of Normal Subgroup is Isomorphic to Quotient Group
20,Definition:Element,applied_in,25748,Non-Abelian Order 10 Group has Order 5 Element/Proof 1
20,Definition:Element,applied_in,25749,Non-Abelian Order 2p Group has Order p Element
20,Definition:Element,applied_in,25752,Subgroup of Order p in Group of Order 2p is Normal/Corollary
20,Definition:Element,applied_in,25753,Subgroup of Order p in Group of Order 2p is Normal
20,Definition:Element,applied_in,25759,Property of Group Automorphism which Fixes Identity Only/Corollary 3
20,Definition:Element,applied_in,25766,Equivalence of Definitions of Division Ring
20,Definition:Element,applied_in,25814,Maximal Ideal iff Quotient Ring is Field/Proof 3
20,Definition:Element,applied_in,25822,Ring of Polynomial Forms is not necessarily Isomorphic to Ring of Polynomial Functions
20,Definition:Element,applied_in,25835,Field of Quotients of Ring of Polynomial Forms on Reals that yields Complex Numbers
20,Definition:Element,applied_in,25843,Intersection of Ring Ideals is Ideal
20,Definition:Element,applied_in,25855,Intersection of Division Subrings is Largest Division Subring Contained in all Division Subrings
20,Definition:Element,applied_in,25858,Intersection of Subfields is Largest Subfield Contained in all Subfields
20,Definition:Element,applied_in,25863,Non-Commutative Ring with Unity and 2 Ideals not necessarily Division Ring
20,Definition:Element,applied_in,25871,Non-Field Integral Domain has Infinite Number of Ideals
20,Definition:Element,applied_in,25880,Product of Units of Integral Domain with Finite Number of Units
20,Definition:Element,applied_in,25891,Additive Group of Real Numbers is Not Isomorphic to Multiplicative Group of Real Numbers/Proof 1
